Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,Location
05/06/2015 01:30:00 PM,033XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,3.0,35.0,2015,"(41.834190804, -87.623317894)"
05/01/2015 02:00:00 PM,018XX W EDMAIRE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,19.0,75.0,2015,"(41.68681155, -87.66695154)"
05/06/2015 11:30:00 PM,033XX N DRAKE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,35.0,21.0,2015,"(41.941486998, -87.716246477)"
05/03/2015 05:00:00 PM,065XX S RACINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,17.0,67.0,2015,"(41.775519362, -87.654390481)"
05/06/2015 09:00:00 PM,051XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,28.0,25.0,2015,"(41.881984958, -87.754415354)"
05/07/2015 09:48:00 PM,060XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,66.0,2015,"(41.783773756, -87.693521241)"
05/07/2015 07:00:00 PM,006XX N ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,23.0,2015,"(41.892381116, -87.703996798)"
05/08/2015 12:10:00 AM,053XX W CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2015,"(41.894908283, -87.758371958)"
05/07/2015 09:00:00 PM,056XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16.0,68.0,2015,"(41.791534367, -87.648728295)"
05/07/2015 12:30:00 AM,023XX E 69TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5.0,43.0,2015,"(41.7698816, -87.569036976)"
05/06/2015 04:00:00 AM,113XX S NORMAL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34.0,49.0,2015,"(41.688169631, -87.634997629)"
05/08/2015 12:00:00 AM,090XX S ELLIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,47.0,2015,"(41.730476543, -87.599827452)"
05/08/2015 09:30:00 AM,061XX N KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50.0,2.0,2015,"(41.992389578, -87.709192517)"
05/07/2015 09:00:00 PM,057XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2015,"(41.882182885, -87.768816003)"
05/05/2015 04:00:00 AM,090XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21.0,71.0,2015,"(41.729519971, -87.643441278)"
05/07/2015 06:00:00 PM,032XX W BERTEAU AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33.0,16.0,2015,"(41.957546969, -87.708786283)"
05/08/2015 06:30:00 AM,016XX S LUMBER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,25.0,31.0,2015,"(41.859799527, -87.635743417)"
04/28/2015 12:00:00 PM,073XX S EBERHART AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,69.0,2015,"(41.761645763, -87.612744712)"
05/08/2015 01:00:00 PM,024XX W DIVISION ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),26.0,24.0,2015,"(41.903009189, -87.687619254)"
05/07/2015 06:30:00 PM,079XX S LA SALLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,44.0,2015,"(41.750078533, -87.628225378)"
05/08/2015 07:30:00 AM,046XX N LAWNDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39.0,14.0,2015,"(41.96513525, -87.720599832)"
05/08/2015 04:54:00 PM,024XX E 77TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,43.0,2015,"(41.755367287, -87.565782465)"
05/08/2015 10:00:00 AM,093XX S MAY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,21.0,73.0,2015,"(41.724454511, -87.65181096)"
05/08/2015 05:40:00 PM,062XX N FAIRFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50.0,2.0,2015,"(41.994662503, -87.698318226)"
05/07/2015 05:00:00 PM,023XX W 18TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,25.0,31.0,2015,"(41.856649948, -87.68457657)"
05/08/2015 08:30:00 PM,038XX W 14TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,29.0,2015,"(41.862561887, -87.721734317)"
05/08/2015 07:30:00 PM,009XX N LOREL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2015,"(41.897630253, -87.759405396)"
05/08/2015 10:50:00 PM,006XX W GRACE ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,46.0,6.0,2015,"(41.952052445, -87.646226566)"
05/09/2015 12:30:00 AM,013XX S CENTRAL PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,24.0,29.0,2015,"(41.863452462, -87.715338044)"
05/09/2015 02:15:00 AM,018XX S KARLOV AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),24.0,29.0,2015,"(41.855870568, -87.72727477)"
05/08/2015 08:00:00 PM,028XX S WALLACE ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,11.0,60.0,2015,"(41.842312335, -87.641511684)"
05/08/2015 11:30:00 PM,045XX S SPRINGFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,57.0,2015,"(41.810876471, -87.721246828)"
05/08/2015 08:30:00 PM,109XX S BEVERLY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34.0,75.0,2015,"(41.695253155, -87.649669747)"
05/08/2015 08:00:00 PM,029XX W 59TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16.0,66.0,2015,"(41.786354667, -87.696714976)"
05/08/2015 01:00:00 PM,041XX W SCHOOL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31.0,16.0,2015,"(41.940871114, -87.730487936)"
05/08/2015 09:00:00 PM,013XX N LOCKWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2015,"(41.905259334, -87.75832685)"
05/08/2015 03:00:00 PM,034XX W 30TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22.0,30.0,2015,"(41.838946273, -87.711283959)"
05/09/2015 12:30:00 AM,072XX S CLAREMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,66.0,2015,"(41.762365791, -87.681854491)"
05/09/2015 04:00:00 AM,013XX S AVERS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,29.0,2015,"(41.863542756, -87.72143862)"
05/08/2015 10:30:00 PM,076XX S SAGINAW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,43.0,2015,"(41.756393333, -87.560005163)"
05/08/2015 09:40:00 AM,038XX W ALTGELD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30.0,22.0,2015,"(41.926361661, -87.723591089)"
05/09/2015 04:00:00 AM,029XX E 88TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),10.0,46.0,2015,"(41.735547653, -87.552301102)"
05/08/2015 10:00:00 PM,076XX S COLFAX AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,43.0,2015,"(41.756595325, -87.561476081)"
05/09/2015 02:10:00 AM,085XX S ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),18.0,71.0,2015,"(41.738884922, -87.663145149)"
05/08/2015 10:00:00 PM,087XX S EXCHANGE AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,10.0,46.0,2015,"(41.736832648, -87.552802143)"
05/09/2015 08:00:00 AM,005XX E 32ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4.0,35.0,2015,"(41.836069707, -87.613033345)"
05/08/2015 06:45:00 PM,024XX W HIRSCH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,24.0,2015,"(41.90666028, -87.68784329)"
05/01/2015 08:00:00 PM,120XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENCE,9.0,53.0,2015,"(41.675774661, -87.620442257)"
05/08/2015 10:30:00 PM,036XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3.0,35.0,2015,"(41.82890036, -87.626513489)"
05/08/2015 06:30:00 PM,015XX E 54TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4.0,41.0,2015,"(41.796598457, -87.588867828)"
05/07/2015 12:00:00 PM,021XX N LARAMIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,19.0,2015,"(41.91910333, -87.756005333)"
05/08/2015 06:00:00 PM,018XX N HERMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32.0,22.0,2015,"(41.915205934, -87.67147356)"
05/09/2015 08:37:00 PM,016XX S MILLER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),25.0,31.0,2015,"(41.859217877, -87.652224709)"
05/09/2015 09:30:00 PM,056XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16.0,68.0,2015,"(41.791534367, -87.648728295)"
05/09/2015 08:30:00 PM,040XX W NORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),30.0,23.0,2015,"(41.909852583, -87.728821744)"
05/08/2015 10:25:00 PM,039XX N SHERIDAN RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44.0,6.0,2015,"(41.953160954, -87.654504672)"
05/09/2015 06:00:00 AM,036XX W 23RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22.0,30.0,2015,"(41.849844839, -87.715553455)"
05/09/2015 11:35:00 PM,016XX N SEDGWICK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43.0,7.0,2015,"(41.911356425, -87.638599033)"
05/09/2015 11:30:00 PM,066XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,69.0,2015,"(41.774311921, -87.623967693)"
05/09/2015 11:00:00 PM,026XX W 35TH ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",VEHICLE-COMMERCIAL,12.0,58.0,2015,"(41.830176645, -87.690542273)"
05/09/2015 10:00:00 PM,014XX N TALMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,24.0,2015,"(41.907250403, -87.693255976)"
05/10/2015 01:00:00 AM,081XX S DORCHESTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,45.0,2015,"(41.747297022, -87.590526054)"
05/09/2015 05:00:00 PM,074XX S SOUTH SHORE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),7.0,43.0,2015,"(41.761484638, -87.55806373)"
05/10/2015 01:13:00 PM,013XX S INDEPENDENCE BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),24.0,29.0,2015,"(41.863685809, -87.71944749)"
05/08/2015 06:00:00 PM,007XX W 28TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11.0,60.0,2015,"(41.843516536, -87.645535707)"
05/09/2015 10:00:00 PM,064XX N BELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50.0,2.0,2015,"(41.998321669, -87.686240867)"
05/10/2015 12:25:00 PM,011XX W CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,24.0,2015,"(41.896261177, -87.65572097)"
05/10/2015 05:00:00 AM,021XX S PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,29.0,2015,"(41.853203765, -87.724796627)"
05/10/2015 05:30:00 PM,059XX S RACINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,16.0,67.0,2015,"(41.786429601, -87.654675056)"
05/08/2015 08:15:00 PM,001XX S MORGAN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),2.0,28.0,2015,"(41.880026057, -87.651978078)"
05/05/2015 05:30:00 PM,027XX N MONTICELLO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,22.0,2015,"(41.930996407, -87.718398258)"
05/10/2015 09:15:00 PM,013XX N BOSWORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,24.0,2015,"(41.905735457, -87.666233704)"
05/10/2015 11:00:00 PM,063XX S CARPENTER ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,16.0,68.0,2015,"(41.778928682, -87.650838528)"
05/09/2015 12:00:00 PM,056XX W LAKE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT/GROUNDS,29.0,25.0,2015,"(41.887795397, -87.767249835)"
05/10/2015 02:00:00 PM,002XX E 132ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),9.0,54.0,2015,"(41.655619899, -87.61686254)"
05/11/2015 04:50:00 AM,080XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,21.0,71.0,2015,"(41.74808565, -87.643968122)"
05/10/2015 07:00:00 AM,030XX N DAVLIN CT,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31.0,21.0,2015,"(41.936152222, -87.725504557)"
05/11/2015 08:30:00 AM,057XX S SEELEY AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,15.0,67.0,2015,"(41.789653932, -87.675395834)"
05/10/2015 08:00:00 PM,031XX N OKETO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36.0,17.0,2015,"(41.937014791, -87.811599064)"
05/09/2015 08:00:00 PM,080XX S RHODES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,44.0,2015,"(41.748411393, -87.611218024)"
05/10/2015 09:00:00 PM,077XX S EBERHART AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,69.0,2015,"(41.753812427, -87.612568465)"
05/10/2015 08:00:00 PM,073XX S SEELEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,67.0,2015,"(41.760587497, -87.674637237)"
05/11/2015 08:20:00 AM,017XX W TAYLOR ST,MOTOR VEHICLE THEFT,AUTOMOBILE,HOSPITAL BUILDING/GROUNDS,2.0,28.0,2015,"(41.869201889, -87.670589881)"
05/08/2015 08:00:00 PM,010XX W WEBSTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32.0,7.0,2015,"(41.921713078, -87.655113692)"
05/08/2015 08:00:00 AM,019XX S HAMLIN AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,24.0,29.0,2015,"(41.854110856, -87.719917132)"
05/11/2015 08:30:00 AM,059XX S MARSHFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,67.0,2015,"(41.785887071, -87.665589234)"
05/10/2015 09:00:00 AM,018XX N SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),26.0,22.0,2015,"(41.914700339, -87.708583269)"
05/10/2015 06:30:00 PM,045XX N MARINE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46.0,3.0,2015,"(41.964348086, -87.648330036)"
02/03/2015 09:00:00 PM,113XX S CARPENTER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,34.0,75.0,2015,"(41.68808797, -87.64833241)"
05/10/2015 09:00:00 PM,010XX W IRVING PARK RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46.0,3.0,2015,"(41.95446899, -87.655737077)"
05/07/2015 03:00:00 PM,014XX N CLEVELAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,8.0,2015,"(41.908272261, -87.640928538)"
05/07/2015 03:00:00 PM,006XX W BARRY AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,44.0,6.0,2015,"(41.937885278, -87.645511275)"
05/08/2015 04:00:00 PM,055XX W OHIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2015,"(41.891100218, -87.764624037)"
05/10/2015 04:00:00 PM,031XX N DRAKE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,35.0,21.0,2015,"(41.93801493, -87.71612926)"
05/10/2015 09:00:00 PM,066XX S KEATING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,64.0,2015,"(41.771980286, -87.740881174)"
05/11/2015 03:20:00 PM,008XX W 73RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,68.0,2015,"(41.761532379, -87.646199343)"
05/11/2015 04:28:00 PM,012XX W 119TH ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),34.0,53.0,2015,"(41.677661758, -87.652872258)"
05/03/2015 05:00:00 PM,045XX N ELSTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),45.0,16.0,2015,"(41.963175316, -87.73295816)"
05/10/2015 04:00:00 PM,051XX W WINDSOR AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45.0,15.0,2015,"(41.963355671, -87.755811913)"
05/11/2015 03:00:00 PM,037XX W CORTLAND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,22.0,2015,"(41.915411621, -87.720906672)"
05/11/2015 11:00:00 AM,0000X S MAYFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2015,"(41.879860127, -87.771384873)"
05/09/2015 09:30:00 PM,016XX N KEDVALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,30.0,23.0,2015,
05/11/2015 08:35:00 PM,020XX W HURON ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,1.0,24.0,2015,"(41.894081517, -87.677814413)"
05/11/2015 08:30:00 AM,070XX S WINCHESTER AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),17.0,67.0,2015,"(41.765977888, -87.672349768)"
05/11/2015 09:15:00 PM,018XX E 95TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,7.0,51.0,2015,"(41.72242751, -87.578643769)"
05/09/2015 11:30:00 AM,053XX W CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2015,"(41.894908283, -87.758371958)"
05/12/2015 01:04:00 AM,083XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),6.0,44.0,2015,"(41.743076364, -87.614703894)"
05/11/2015 08:30:00 PM,012XX N MAPLEWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,24.0,2015,"(41.903866454, -87.690744072)"
05/12/2015 02:45:00 AM,030XX N ELBRIDGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,21.0,2015,"(41.936838068, -87.715185017)"
05/10/2015 12:00:00 PM,045XX N WHIPPLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33.0,14.0,2015,"(41.963460103, -87.704647204)"
05/11/2015 11:00:00 PM,003XX N MAY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,28.0,2015,"(41.887136371, -87.655685196)"
05/11/2015 10:00:00 AM,011XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,28.0,2015,"(41.881632203, -87.656283167)"
05/10/2015 02:00:00 PM,031XX N LINDER AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,30.0,19.0,2015,"(41.937386892, -87.764003479)"
05/12/2015 04:00:00 AM,021XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2.0,28.0,2015,"(41.883092252, -87.679990565)"
05/12/2015 07:30:00 AM,005XX W TILDEN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2.0,28.0,2015,"(41.875817052, -87.641532329)"
05/11/2015 01:30:00 AM,010XX W 52ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16.0,61.0,2015,"(41.799676254, -87.650504728)"
05/11/2015 10:00:00 PM,032XX W EVERGREEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,23.0,2015,"(41.905556463, -87.708062616)"
05/11/2015 03:15:00 PM,042XX W CULLERTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,29.0,2015,"(41.854328519, -87.730446062)"
05/09/2015 05:00:00 AM,036XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,27.0,2015,"(41.877190063, -87.717357458)"
05/11/2015 07:00:00 PM,031XX S ARCHER AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,11.0,59.0,2015,"(41.836509027, -87.66765401)"
05/11/2015 07:00:00 PM,059XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,40.0,2015,"(41.7866781, -87.622258352)"
05/11/2015 06:00:00 AM,029XX W 59TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,63.0,2015,"(41.786338439, -87.697749157)"
05/08/2015 11:00:00 PM,050XX W VAN BUREN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2015,"(41.874888456, -87.751725551)"
05/08/2015 10:00:00 AM,006XX W WAVELAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46.0,6.0,2015,"(41.950202907, -87.64532005)"
05/11/2015 06:00:00 PM,015XX N AUSTIN BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2015,"(41.908116035, -87.775563947)"
05/12/2015 08:45:00 AM,039XX W BYRON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39.0,16.0,2015,"(41.951861421, -87.725748683)"
05/08/2015 01:00:00 PM,020XX W FARGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49.0,1.0,2015,"(42.016478656, -87.682130347)"
05/12/2015 04:00:00 PM,003XX N ADA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,28.0,2015,"(41.887836169, -87.660823019)"
05/12/2015 02:30:00 PM,055XX W CRYSTAL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2015,"(41.90306241, -87.764631772)"
05/12/2015 10:20:00 PM,074XX S CAMPBELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,18.0,66.0,2015,"(41.758772329, -87.685530347)"
05/12/2015 10:00:00 AM,069XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,69.0,2015,"(41.768428291, -87.621770772)"
05/12/2015 08:15:00 PM,103XX S EWING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),10.0,52.0,2015,"(41.707296045, -87.535284188)"
05/13/2015 03:30:00 AM,003XX E OHIO ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,42.0,8.0,2015,"(41.89263377, -87.618237927)"
05/11/2015 01:30:00 PM,032XX N OPAL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36.0,17.0,2015,"(41.938425614, -87.822650656)"
05/13/2015 04:00:00 AM,054XX W IOWA ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,37.0,25.0,2015,"(41.89670594, -87.761705654)"
05/12/2015 08:30:00 PM,097XX S SEELEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,19.0,72.0,2015,"(41.71650428, -87.673450312)"
05/09/2015 08:00:00 AM,055XX S WELLS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,3.0,68.0,2015,"(41.793372488, -87.631806919)"
05/13/2015 08:00:00 AM,114XX S CHURCH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,19.0,75.0,2015,"(41.686177768, -87.66840053)"
05/12/2015 04:00:00 PM,076XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,17.0,71.0,2015,"(41.755633717, -87.644173224)"
05/12/2015 08:25:00 AM,077XX S STEWART AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,17.0,69.0,2015,"(41.75413109, -87.634385696)"
05/12/2015 08:00:00 PM,026XX N HARDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30.0,22.0,2015,"(41.928869943, -87.725672915)"
05/12/2015 11:15:00 PM,030XX W MARQUETTE RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,66.0,2015,"(41.771721803, -87.699642107)"
05/12/2015 08:30:00 PM,051XX N AVERS AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,39.0,14.0,2015,"(41.974741909, -87.724575103)"
05/12/2015 10:00:00 PM,071XX S FAIRFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,66.0,2015,"(41.76380754, -87.69178428)"
05/12/2015 11:00:00 AM,054XX W WALTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2015,"(41.897618523, -87.762006057)"
05/12/2015 05:15:00 PM,022XX N ELSTON AVE,MOTOR VEHICLE THEFT,"ATT: TRUCK, BUS, MOTOR HOME",VEHICLE NON-COMMERCIAL,32.0,22.0,2015,"(41.922137144, -87.673257556)"
05/12/2015 10:00:00 AM,032XX W 47TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,58.0,2015,"(41.808097548, -87.705673367)"
05/12/2015 05:15:00 PM,022XX N ELSTON AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,32.0,22.0,2015,"(41.922137144, -87.673257556)"
05/11/2015 11:00:00 PM,095XX S AVALON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,50.0,2015,"(41.72087775, -87.593533695)"
05/10/2015 10:00:00 AM,037XX W WABANSIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,23.0,2015,"(41.911778735, -87.719967815)"
05/12/2015 11:00:00 PM,020XX W LAKE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,28.0,2015,"(41.884943244, -87.677823371)"
05/13/2015 12:00:00 PM,005XX E 32ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4.0,35.0,2015,"(41.836069707, -87.613033345)"
